name,hr,ra,dec,mag
HR5364,5364,14.345159,-45.18706,4.78
HR5381,5381,14.384942,-27.754017,4.78
HR3173,3173,8.140963,51.50667,4.78
HR248,248,0.883471,-1.14426,4.78
HR8522,8522,22.355372,28.330529,4.78
HR5015,5015,13.293412,5.469869,4.78
HR4707,4707,12.375087,25.84616,4.78
HR1427,1427,4.509342,16.194014,4.78
HR6631,6631,17.83642,-40.090435,4.78
HR3871,3871,9.736694,-27.769471,4.78
HR3237,3237,8.224866,-35.899518,4.78
HR7012,7012,18.757465,-64.871259,4.78
HR8551,8551,22.464312,4.695664,4.78
HR9084,9084,0.026616,-77.065724,4.78
HR1129,1129,3.767314,63.345047,4.78
HR1611,1611,4.998816,-12.537416,4.78
HR620,620,2.141454,37.859077,4.78
HR8486,8486,22.260253,-41.3467,4.79
HR6141,6141,16.503466,-25.115224,4.79
HR6628,6628,17.819577,-31.703203,4.79
HR1551,1551,4.877218,36.703187,4.79
HR6712,6712,18.004388,4.368615,4.79
HR4993,4993,13.25416,-67.894589,4.79
HR7739,7739,20.254415,25.591957,4.79
HR3728,3728,9.349117,-62.404632,4.79
HR5901,5901,15.85387,35.657382,4.79
HR569,569,1.965478,23.596061,4.79
HR8468,8468,22.163441,72.341207,4.79
HR45,45,0.243378,20.206702,4.79
HR3294,3294,8.375471,-48.490381,4.79
HR5600,5600,15.035141,25.008138,4.8
HR1350,1350,4.359211,46.498878,4.8
HR8641,8641,22.695947,29.307641,4.8
Zibal,984,3.263896,-8.81973,4.8
HR244,244,0.884511,61.12397,4.8
HR4954,4954,13.119646,27.624741,4.8
HR8151,8151,21.346008,-40.809465,4.8
HR1380,1380,4.401599,17.44413,4.8
HR179,179,0.701081,50.512526,4.8
HR4205,4205,10.735258,-63.961072,4.8
HR5361,5361,14.29995,35.509505,4.8
HR6431,6431,17.288769,33.1001,4.8
HR3662,3662,9.269808,54.021857,4.8
HR5321,5321,14.147498,77.547514,4.8
HR2427,2427,6.655507,42.488877,4.8
HR8539,8539,22.421284,1.377401,4.8
HR1617,1617,5.023985,-7.173965,4.8
HR7730,7730,20.22168,46.815675,4.8
HR6070,6070,16.304973,-28.61402,4.8
Phyllon Kissinou,4789,12.580857,22.629259,4.8
Alula Australis B,4374,11.303118,31.528783,4.8
HR5490,5490,14.723712,26.52785,4.8
HR8001,8001,20.887431,44.38726,4.8
HR3709,3709,9.341394,-9.555695,4.8
HR3616,3616,9.173204,67.134018,4.8
HR3809,3809,9.584399,39.621493,4.81
HR1676,1676,5.161654,15.597232,4.81
Elgafar,5409,14.470038,-2.227957,4.81
HR3159,3159,8.005547,-63.567456,4.81
HR6896,6896,18.422511,-20.541679,4.81
HR7977,7977,20.815637,46.114134,4.81
HR1744,1744,5.229288,-67.185255,4.81
HR1743,1743,5.291411,-34.895207,4.81
HR7891,7891,20.642038,21.201174,4.81
HR4402,4402,11.410164,-10.859323,4.81
HR2084,2084,5.966571,25.953912,4.81
HR2571,2571,6.892474,-20.224254,4.82
Fafnir,6945,18.433069,65.56348,4.82
HR5972,5972,16.038248,22.804454,4.82
HR574,574,1.952792,-47.385277,4.82
HR8860,8860,23.295732,49.0153,4.82
HR1689,1689,5.223811,38.484498,4.82
HR8520,8520,22.358632,12.205186,4.82
HR2902,2902,7.563323,-14.523892,4.82
HR8060,8060,21.073417,-19.854991,4.82
HR2450,2450,6.654644,-14.145764,4.82
HR4112,4112,10.510461,55.980536,4.82
HR4080,4080,10.372108,-41.64996,4.82
HR8573,8573,22.510782,-10.67795,4.82
HR6254,6254,16.820615,45.983323,4.82
HR8982,8982,23.696057,-17.816533,4.82
HR6318,6318,17.017667,-4.222644,4.82
HR4732,4732,12.442158,-51.450635,4.82
HR7180,7180,18.90661,71.297192,4.82
HR5304,5304,14.173315,25.091677,4.82
HR5127,5127,13.624345,36.294898,4.82
HR6093,6093,16.367875,1.029039,4.82
HR6334,6334,17.080376,-34.12293,4.83
HR837,837,2.759048,-67.616617,4.83
HR2764,2764,7.276898,-23.315594,4.83
HR6146,6146,16.477373,41.881677,4.83
HR3467,3467,8.707054,-53.113984,4.83
Quadrans,5618,15.063174,47.65406,4.83
HR3282,3282,8.356397,-33.054366,4.83
HR7152,7152,18.978721,-37.107357,4.83
HR4933,4933,13.059256,-49.527264,4.83
HR253,253,0.916715,58.972698,4.83
HR7149,7149,18.951019,-5.846314,4.83
HR417,417,1.460915,45.406687,4.83
HR7064,7064,18.767911,26.66213,4.83
HR781,781,2.659398,-11.872156,4.83
HR5651,5651,15.213776,-44.500414,4.83
HR2702,2702,7.147519,-39.655657,4.83
HR6223,6223,16.681978,64.589046,4.84
HR996,996,3.322693,3.370198,4.84
HR8797,8797,23.110226,59.41976,4.84
HR1311,1311,4.232329,9.263824,4.84
HR2961,2961,7.657595,-38.308021,4.84
HR6237,6237,16.754946,56.781857,4.84
HR6159,6159,16.543415,11.488041,4.84
HR4291,4291,11.009347,3.617494,4.84
Deltoton,660,2.284191,34.224231,4.84
Graffias,5978,16.072774,-11.374611,4.84
HR8655,8655,22.760519,-53.500121,4.84
HR3414,3414,8.5888,-58.009228,4.84
HR8644,8644,22.724993,-41.414347,4.84
HR643,643,2.220369,44.231652,4.84
HR7618,7618,19.982555,-26.195767,4.84
HR434,434,1.503087,6.14382,4.84
HR1946,1946,5.688255,16.534148,4.84
HR5370,5370,14.329233,16.306948,4.84
HR4515,4515,11.754733,8.258119,4.84
HR2874,2874,7.497615,-23.024287,4.85
HR6866,6866,18.347795,3.377165,4.85
HR991,991,3.312174,34.222653,4.85
HR5666,5666,15.294136,-63.610465,4.85
HR6675,6675,17.946507,-44.342246,4.85
HR4979,4979,13.200901,-37.803022,4.85
HR932,932,3.198957,74.393659,4.85
HR7134,7134,18.974378,-52.938629,4.85
HR3990,3990,10.148957,-51.811261,4.85
HR994,994,3.30614,-22.511118,4.86
HR7859,7859,20.626465,-61.529918,4.86
HR105,105,0.465472,-33.007167,4.86
HR7029,7029,18.738711,-35.641987,4.86
Ainalrami,7116,18.902827,-22.744834,4.86
HR7292,7292,19.259007,-25.256682,4.86
HR6103,6103,16.368287,30.891996,4.86
HR8413,8413,22.094653,5.05853,4.86
HR6200,6200,16.645794,48.928342,4.86
HR6595,6595,17.723833,-21.683194,4.86
HR5480,5480,14.694097,8.161764,4.86
HR2470,2470,6.770595,59.44167,4.86
HR4126,4126,10.584878,75.712948,4.86
HR5002,5002,13.286952,-66.783438,4.86
HR6555,6555,17.537767,55.172958,4.86
HR3433,3433,8.661799,-29.561084,4.86
HR6155,6155,16.568061,-44.045315,4.86
HR5385,5385,14.389638,8.446617,4.86
HR1318,1318,4.239914,-10.256283,4.87
Adhil,390,1.372337,45.528778,4.87
HR4162,4162,10.620481,-27.412634,4.87
HR3919,3919,9.903425,-25.932345,4.87
HR754,754,2.597909,5.593246,4.87
HR972,972,3.24836,21.044441,4.87
HR7515,7515,19.772707,-19.761113,4.87
HR3556,3556,8.925434,-27.681871,4.87
HR2746,2746,7.220377,-45.182739,4.87
HR3441,3441,8.695371,-15.943384,4.87
HR4222,4222,10.780898,-64.383474,4.87
HR8255,8255,21.579596,38.534054,4.87
HR4583,4583,11.993796,-78.221839,4.88
HR9008,9008,23.784284,58.651989,4.88
HR6315,6315,16.93375,65.134796,4.88
HR6682,6682,17.963279,-41.716295,4.88
HR1810,1810,5.460579,21.936965,4.88
HR7304,7304,19.293911,-18.952908,4.88
HR2781,2781,7.311216,-24.558701,4.88
HR708,708,2.432501,-12.29048,4.88
HR2002,2002,5.816935,24.567535,4.88
HR4924,4924,13.004576,30.785021,4.88
HR7424,7424,19.586942,-48.099202,4.88
HR2056,2056,5.885245,-33.801361,4.88
HR7032,7032,18.725348,-8.275215,4.88
HR9067,9067,23.977883,-3.555983,4.88
HR9071,9071,23.983482,55.754928,4.88
HR4828,4828,12.698071,10.235625,4.88
HR4163,4163,10.625909,-13.384543,4.89
HR6355,6355,17.089636,12.740828,4.89
HR1533,1533,4.831846,37.488275,4.89
HR8926,8926,23.500536,58.54892,4.89
HR6554,6554,17.536251,55.184243,4.89
HR33,33,0.187739,-15.467977,4.89
HR7965,7965,20.8328,-33.779722,4.89
HR7517,7517,19.737943,37.354355,4.89
HR8622,8622,22.654355,39.050269,4.89
HR4523,4523,11.775376,-40.500354,4.89
HR5303,5303,14.303877,-81.00776,4.89
HR4549,4549,11.864237,-65.20591,4.89
HR2010,2010,5.825814,12.651324,4.89
HR4134,4134,10.522775,-53.715484,4.89
HR1789,1789,5.412452,1.846445,4.89
Jishui,2930,7.65276,34.584346,4.89
HR4894,4894,12.888263,21.244943,4.89
HR3003,3003,7.768736,18.510043,4.89
HR7952,7952,20.824709,-46.226826,4.9
HR5967,5967,16.05672,-38.602541,4.9
HR412,412,1.427009,-14.598796,4.9
HR6098,6098,16.474422,-70.084401,4.9
HR223,223,0.813892,50.968168,4.9
HR7565,7565,19.851141,22.610046,4.9
HR4874,4874,12.844769,-33.999302,4.9
HR2585,2585,6.960309,45.094094,4.9
HR4989,4989,13.237578,-59.103235,4.9
HR1963,1963,5.707953,1.474629,4.9
Acrab B,5985,16.09071,-19.80186,4.9
HR1656,1656,5.124164,18.645052,4.91
HR2696,2696,7.194255,39.320549,4.91
HR788,788,2.704144,40.193944,4.91
HR1621,1621,5.023772,-20.051918,4.91
HR1437,1437,4.531296,-0.044011,4.91
HR4171,4171,10.643043,-16.876572,4.91
HR8582,8582,22.55001,-61.982122,4.91
HR4823,4823,12.699051,-59.685819,4.91
HR7619,7619,19.927167,52.438948,4.91
HR8717,8717,22.920464,8.816166,4.91
HR5586,5586,15.016208,-8.518943,4.91
HR6196,6196,16.692884,-17.742167,4.91
HR2275,2275,6.333222,-2.944493,4.91
HR7873,7873,20.61212,-2.549957,4.91
HR6369,6369,17.088929,54.470042,4.91
HR2701,2701,7.170467,-4.237106,4.91
HR5110,5110,13.579943,37.182415,4.91
HR5660,5660,15.2437,-31.519121,4.91
HR7831,7831,20.494167,-2.885531,4.91
HR2289,2289,6.414973,49.287893,4.92
HR5105,5105,13.56887,3.658967,4.92
HR7137,7137,18.887096,50.708221,4.92
HR2148,2148,6.083091,-16.484435,4.92
HR2128,2128,6.030673,-10.59793,4.92
HR5723,5723,15.403303,-10.322266,4.92
HR7939,7939,20.747919,25.270617,4.92
HR565,565,1.944499,-22.526785,4.92
HR6868,6868,18.338309,21.961297,4.92
HR6934,6934,18.529287,-45.914814,4.92
HR2672,2672,7.064896,-49.58392,4.92
HR3682,3682,9.2602,-38.569942,4.92
HR6749,6749,18.113858,-43.425216,4.92
HR5489,5489,14.749778,-35.191826,4.92
HR2742,2742,7.517911,82.411466,4.92
HR5201,5201,13.828564,21.264105,4.92
HR4314,4314,11.088867,-27.293612,4.92
HR4733,4733,12.440018,27.268237,4.92
HR4667,4667,12.272372,23.945409,4.93
HR6031,6031,16.199997,-10.064253,4.93
HR5535,5535,14.850298,-2.29915,4.93
HR3862,3862,9.704011,-23.915569,4.93
HR3582,3582,8.949562,-59.229338,4.93
HR4883,4883,12.861645,27.540712,4.93
HR8997,8997,23.733189,29.361454,4.93
HR3122,3122,7.995598,-3.679583,4.93
HR7446,7446,19.614847,-7.027477,4.93
HR1329,1329,4.287684,20.578591,4.93
HR7708,7708,20.157116,36.839621,4.93
HR5301,5301,14.18069,-16.30203,4.93
HR7956,7956,20.786319,34.374123,4.93
HR1343,1343,4.340178,34.566725,4.93
HR8850,8850,23.280817,-7.726504,4.93
HR2934,2934,7.594365,-52.533836,4.93
HR1302,1302,4.180708,-41.993573,4.93
HR1592,1592,4.987612,37.890245,4.93
HR4931,4931,13.012125,56.366338,4.93
HR7736,7736,20.242229,36.806302,4.93
HR2946,2946,7.716788,58.71036,4.93
HR4443,4443,11.53789,-29.261022,4.93
HR7673,7673,20.1231,-52.880793,4.93
HR5634,5634,15.121682,24.869195,4.93
HR4499,4499,11.681568,-62.090101,4.93
HR3520,3520,8.8299,-45.307875,4.94
HR4997,4997,13.228597,40.152885,4.94
HR7192,7192,19.000229,32.145514,4.94
HR2608,2608,6.937775,-48.721144,4.94
HR642,642,2.206191,30.303067,4.94
HR7724,7724,20.237949,15.197609,4.94
HR4072,4072,10.402182,65.566423,4.94
HR882,882,2.984356,35.183128,4.94
HR7844,7844,20.500983,48.951569,4.94
HR2812,2812,7.370425,-19.0166,4.94
HR6161,6161,16.4664,68.768137,4.94
HR8447,8447,22.169093,-32.548407,4.94
HR4142,4142,10.517242,-73.22149,4.94
HR3149,3149,8.058634,27.794332,4.94
Felis,3923,9.914503,-19.00936,4.94
HR4958,4958,13.150909,-23.11807,4.94
HR7613,7613,19.931045,38.486705,4.95
HR382,382,1.334699,58.231611,4.95
HR184,184,0.724466,47.024546,4.95
HR2198,2198,6.200911,16.130406,4.95
HR4418,4418,11.465622,2.856265,4.95
HR7625,7625,20.029093,-59.375893,4.95
HR6024,6024,16.224648,-54.630467,4.95
HR1204,1204,3.957067,63.072264,4.95
HR8911,8911,23.448876,1.255608,4.95
HR8699,8699,22.867225,43.312417,4.95
HR6116,6116,16.291791,75.75533,4.95
HR5941,5941,15.969825,-14.279358,4.95
HR4795,4795,12.578902,70.02177,4.95
HR1952,1952,5.680754,-1.128787,4.95
HR9004,9004,23.773199,3.486811,4.95
HR5969,5969,16.05573,-25.86524,4.96
HR477,477,1.676337,40.577049,4.96
HR6815,6815,18.198377,31.40535,4.96
HR1407,1407,4.473992,16.359672,4.96
HR2029,2029,5.914107,55.706947,4.96
HR6801,6801,18.19537,-23.701235,4.96
HR749,749,2.564085,-28.232343,4.96
HR5960,5960,15.963196,54.749762,4.96
HR1002,1002,3.357381,43.329651,4.96
HR1739,1739,5.321278,22.096494,4.96
HR8904,8904,23.413959,62.282806,4.96
HR483,483,1.696383,42.613369,4.96
HR6765,6765,18.100528,22.218879,4.96
HR5196,5196,13.831191,-18.134168,4.96
HR370,370,1.253043,-45.531664,4.97
HR5072,5072,13.473837,13.778787,4.97
HR548,548,1.933337,68.685242,4.97
HR8943,8943,23.565884,31.325277,4.97
HR5824,5824,15.67136,-23.818078,4.97
HR4695,4695,12.339161,3.312574,4.97
HR6058,6058,16.283593,-50.068122,4.97
HR5407,5407,14.469564,-29.491638,4.97
HR3067,3067,7.891616,26.765783,4.97
HR1348,1348,4.339227,27.350754,4.97
HR6337,6337,17.052186,14.091947,4.97
HR9003,9003,23.767234,46.420276,4.97
HR1123,1123,3.706291,33.965026,4.97
HR8968,8968,23.663074,-14.222178,4.97
HR2087,2087,5.924975,-37.120668,4.97
HR1266,1266,4.021697,-61.078822,4.97
HR4089,4089,10.382824,-66.901498,4.97
HR4738,4738,12.449805,26.825699,4.98
HR1897,1897,5.589695,-5.41606,4.98
HR909,909,2.979939,-64.071284,4.98
HR623,623,2.157036,25.939892,4.98
HR7633,7633,19.932051,58.845969,4.98
HR1893,1893,5.587728,-5.387315,4.98
HR4538,4538,11.832395,-70.22579,4.98
HR1637,1637,5.111289,51.59772,4.98
HR5774,5774,15.529718,40.899332,4.98
HR3431,3431,8.667076,-12.475372,4.98
HR5971,5971,16.024047,29.851061,4.98
HR6923,6923,18.398507,58.800736,4.98
Alya B,7142,18.937401,4.202132,4.98
HR2959,2959,7.673114,-15.26392,4.98
HR500,500,1.712086,-3.6902,4.98
HR7333,7333,19.342473,-5.415766,4.98
HR4294,4294,11.012445,6.101449,4.98
HR8433,8433,22.140537,-34.043841,4.99
HR1770,1770,5.380556,3.544452,4.99
HR2828,2828,7.427471,9.276097,4.99
HR4668,4668,12.27504,33.061527,4.99
HR3229,3229,8.222213,-15.788221,4.99
Tengshe,8726,22.940555,49.733544,4.99
HR7372,7372,19.402105,29.621338,4.99
HR2516,2516,6.846097,41.78123,4.99
HR2648,2648,7.048549,-4.239231,4.99
HR7659,7659,20.072108,-32.056296,4.99
HR6850,6850,18.231545,64.397287,4.99
HR1205,1205,3.952303,61.108883,4.99
HR8865,8865,23.316021,-9.61075,4.99
HR1134,1134,3.704139,-31.938361,4.99
HR2549,2549,6.847876,-34.367318,4.99
HR590,590,2.038359,54.487541,4.99
HR3654,3654,9.184556,-44.867902,4.99
HR5698,5698,15.368975,-47.927792,4.99
HR5943,5943,15.991743,-41.744436,4.99
HR5727,5727,15.38675,30.287812,4.99
HR5141,5141,13.695775,-54.559425,4.99
HR3782,3782,9.532428,11.299827,4.99
HR5313,5313,14.20439,2.409433,4.99
HR1483,1483,4.64821,-12.123121,4.99
HR1034,1034,3.467517,49.062866,4.99
HR3613,3613,9.099546,5.092316,4.99
HR4392,4392,11.380442,43.482703,4.99
HR9103,9103,0.075033,-10.509523,4.99
HR2751,2751,7.308883,49.464756,5.0
HR5977,5977,16.072774,-11.374611,5.0
HR7120,7120,18.918649,-22.671328,5.0
HR1780,1780,5.407071,17.383534,5.0
Elkurud,2177,6.125453,-37.25292,5.0
HR7215,7215,19.023991,46.934812,5.0
HR3827,3827,9.620185,6.835802,5.0
HR4511,4511,11.725332,-62.489396,5.0
HR2593,2593,6.935179,-14.04343,5.0
HR5826,5826,15.523619,77.349352,5.0
HR1242,1242,4.074212,59.155507,5.0
HR9062,9062,23.959727,-64.298231,5.0
HR6791,6791,18.12465,43.461891,5.0
HR4396,4396,11.386857,-36.164769,5.0
HR7227,7227,19.106847,-37.06474,5.0
HR2244,2244,6.262468,-13.718414,5.0
HR7437,7437,19.57636,19.773403,5.0
HR7309,7309,19.231987,57.705102,5.0
,,8.74494,-54.708074,5.0
HR7534,7534,19.773777,33.727598,5.0
Marsic,6008,16.134591,17.04698,5.0
HR6693,6693,17.9848,-30.253025,5.0
HR4181,4181,10.717789,69.076214,5.01
HR27,27,0.172012,46.072272,5.01
HR1706,1706,5.256777,32.6876,5.01
HR4682,4682,12.316608,-55.143002,5.01
HR469,469,1.655835,44.386165,5.01
HR6452,6452,17.338575,18.057081,5.01
HR7546,7546,19.816294,19.142042,5.01
HR2861,2861,7.49688,27.916146,5.01
HR3407,3407,8.578778,-49.944203,5.01
HR4492,4492,11.658227,-65.397766,5.01
HR2245,2245,6.1875,-65.589417,5.01
HR3819,3819,9.56911,-51.255266,5.01
HR1628,1628,5.03606,-26.275029,5.01
HR103,103,0.467475,17.893125,5.01
HR2215,2215,6.298563,61.515286,5.01
HR4765,4765,12.501868,69.201123,5.01
HR4728,4728,12.43082,39.018616,5.01
HR3079,3079,7.871024,-34.705442,5.01
HR7614,7614,19.965842,-15.49149,5.01
HR7040,7040,18.747205,2.060038,5.02
HR4258,4258,10.928999,33.506929,5.02
HR4143,4143,10.54913,-47.003353,5.02
HR1773,1773,5.410873,37.385346,5.02
HR3808,3808,9.553461,-21.115722,5.02
HR6891,6891,18.359075,49.121593,5.02
HR5714,5714,15.284968,71.823901,5.02
HR5247,5247,13.942827,27.492082,5.02
HR7362,7362,19.421247,-24.508575,5.02
HR6701,6701,17.824155,76.962881,5.02
HR7145,7145,18.955688,-20.656346,5.02
HR6656,6656,17.817862,50.781075,5.02
HR8326,8326,21.795598,-30.898304,5.02
HR1414,1414,4.480601,13.047602,5.02
HR5543,5543,14.880855,-37.80316,5.02
HR3359,3359,8.490968,-44.724812,5.03
HR6270,6270,16.862573,24.656433,5.03
HR613,613,2.109423,22.648317,5.03
HR6433,6433,17.310275,10.864475,5.03
HR3015,3015,7.765797,-14.563805,5.03
HR7329,7329,19.380888,-54.423931,5.03
Chalawan,4277,10.99112,40.430257,5.03
HR1549,1549,4.83656,-16.217159,5.03
HR8008,8008,20.909344,28.057621,5.03
HR6316,6316,17.03129,-32.143519,5.03
HR5316,5316,14.249208,-57.086126,5.03
HR7414,7414,19.511066,-2.788887,5.03
HR7049,7049,18.710543,55.539457,5.03
HR7576,7576,19.843813,52.988001,5.03
HR4792,4792,12.585489,18.377058,5.03
HR2770,2770,7.280392,-36.592633,5.03
HR2140,2140,6.054333,-26.284544,5.03
HR5150,5150,13.693549,-8.702984,5.03
Situla,8610,22.629273,-4.228056,5.04
HR520,520,1.768392,-53.522037,5.04
HR2808,2808,7.391254,25.050531,5.04
HR2938,2938,7.657942,17.674519,5.04
HR3187,3187,8.111206,-45.266015,5.04
HR5042,5042,13.418694,-74.887818,5.04
HR4981,4981,13.200984,-16.198601,5.04
HR5763,5763,15.515488,40.833047,5.04
HR324,324,1.133559,43.942092,5.04
HR969,969,3.270057,50.937664,5.04
HR8154,8154,21.307551,43.945945,5.04
HR4605,4605,12.079616,-76.519061,5.04
HR2241,2241,6.274061,12.272163,5.04
HR5902,5902,15.888905,-20.16704,5.04
HR2196,2196,6.117604,-62.154581,5.04
HR9091,9091,0.038867,-29.720414,5.04
HR5694,5694,15.321888,1.765408,5.04
HR8266,8266,21.615827,40.413521,5.04
HR2459,2459,6.718051,44.52445,5.04
HR2998,2998,7.715865,-45.173118,5.04
HR5071,5071,13.490348,-51.165134,5.04
HR1503,1503,4.700965,-37.144297,5.04
HR8400,8400,21.987518,73.179896,5.04
HR5664,5664,15.282471,-60.957255,5.04
HR2108,2108,5.984531,-9.55825,5.04
HR8878,8878,23.339051,5.381307,5.05
Pleione,1180,3.819782,24.136712,5.05
HR9013,9013,23.798543,67.806808,5.05
HR2609,2609,7.675295,87.020091,5.05
HR6775,6775,18.117097,30.56214,5.05
HR8469,8469,22.191828,59.414488,5.05
HR3430,3430,8.652198,-22.661875,5.05
HR1740,1740,5.333589,33.958054,5.05
HR1663,1663,5.082776,-49.577837,5.05
HR8815,8815,23.158738,8.677161,5.05
HR989,989,3.318787,50.094966,5.05
HR2462,2462,6.643787,-48.220183,5.05
HR2205,2205,6.197726,-6.550287,5.06
HR3976,3976,10.103115,-47.369995,5.06
HR7660,7660,20.022655,50.104695,5.06
HR3280,3280,8.305219,-65.613192,5.06
HR8092,8092,21.222351,-70.126267,5.06
HR2344,2344,6.465992,-4.762154,5.06
HR7495,7495,19.680601,45.524942,5.06
HR2909,2909,7.571839,-23.473661,5.06
HR7894,7894,20.642198,24.115958,5.06
HR7489,7489,19.708648,-16.123996,5.06
HR9036,9036,23.874802,19.120287,5.06
HR7984,7984,20.834695,44.059304,5.06
HR2221,2221,6.145643,-68.843409,5.06
HR5336,5336,14.373108,-80.108945,5.06
HR1105,1105,3.702594,63.216806,5.06
HR4288,4288,11.014009,39.212092,5.06
HR6371,6371,17.178425,-44.557719,5.06
HR7968,7968,20.858347,-51.608179,5.06
HR1771,1771,5.362849,-24.772981,5.06
HR1723,1723,5.25677,-26.943509,5.06
HR2619,2619,6.973638,-34.111708,5.07
HR6566,6566,17.532745,68.135024,5.07
Guniibuu B,6402,17.255734,-26.603215,5.07
HR3849,3849,9.671768,-14.332292,5.07
HR4441,4441,11.529464,-59.442061,5.07
HR3035,3035,7.790276,-38.511145,5.07
HR5312,5312,14.212785,-27.261186,5.07
HR962,962,3.212899,-1.196101,5.07
HR4146,4146,10.580004,6.953749,5.07
HR225,225,0.816308,16.940644,5.07
HR7896,7896,20.652161,10.086203,5.07
HR3860,3860,9.564857,-80.941258,5.07
HR136,136,0.545512,-63.0315,5.07
HR8428,8428,22.085775,62.279814,5.07
HR1467,1467,4.66519,53.079535,5.07
HR7248,7248,19.116279,11.071228,5.07
HR2717,2717,7.222854,16.158966,5.07
HR2857,2857,7.489012,28.118275,5.07
HR6938,6938,18.533874,-45.757382,5.07
HR1787,1787,5.40803,-0.891328,5.07
HR6388,6388,17.159238,40.777033,5.07
HR8343,8343,21.830748,30.174215,5.07
HR3779,3779,9.53266,9.715767,5.07
HR1443,1443,4.513916,-44.953749,5.07
HR3909,3909,9.875121,-8.10503,5.07
HR6185,6185,16.603812,52.924422,5.07
HR4164,4164,10.605706,-59.564392,5.08
HR8615,8615,22.596077,73.643188,5.08
HR1686,1686,5.376036,79.231149,5.08
HR1478,1478,4.65256,15.799846,5.08
HR1174,1174,3.804519,11.143294,5.08
HR7119,7119,18.911976,-15.603036,5.08
Hoerikwaggo,2261,6.170632,-74.753045,5.08
HR3350,3350,8.46017,-53.08848,5.08
HR4119,4119,10.504855,-0.637026,5.08
HR8351,8351,21.888268,-13.551768,5.08
HR3881,3881,9.80981,46.021008,5.08
HR1805,1805,5.460802,34.475892,5.08
HR3116,3116,7.955118,-44.109859,5.08
HR7688,7688,20.114835,23.614425,5.08
HR144,144,0.602306,54.16845,5.08
HR7814,7814,20.455336,-18.211721,5.08
HR1547,1547,4.856239,18.839861,5.08
HR4192,4192,10.7236,23.188404,5.08
HR4395,4395,11.389415,-18.779973,5.08
HR4899,4899,12.910251,-57.16867,5.08
HR2508,2508,6.793673,-8.998503,5.08
HR5551,5551,14.945554,-62.781016,5.08
HR4145,4145,10.566912,-23.745165,5.08
HR1523,1523,5.005755,81.194088,5.09
HR2862,2862,7.439403,-51.018481,5.09
HR8893,8893,23.384602,12.31391,5.09
HR8284,8284,21.669749,43.273839,5.09
HR3240,3240,8.232865,-36.322281,5.09
HR8356,8356,21.88438,25.92514,5.09
HR3870,3870,9.775462,57.12807,5.09
HR2795,2795,7.365795,20.443658,5.09
HR8481,8481,22.333754,-80.439747,5.09
HR2395,2395,6.560534,-1.220154,5.09
HR3898,3898,9.832541,-45.732736,5.09
HR8424,8424,22.100543,45.014348,5.09
HR8991,8991,23.722878,10.331536,5.09
HR4401,4401,11.389283,-64.954714,5.09
HR6644,6644,17.813652,25.622869,5.09
HR5895,5895,15.854331,-3.090497,5.09
HR3753,3753,9.438324,-53.378909,5.09
HR1046,1046,3.500057,55.451808,5.09
HR7679,7679,20.08597,19.991071,5.09
HR3527,3527,8.842628,-46.529187,5.09
HR563,563,1.955848,17.817532,5.09
HR6862,6862,18.371828,-38.656894,5.09
HR3123,3123,7.984921,-23.310396,5.09
HR236,236,0.809777,-74.923438,5.09
HR4663,4663,12.266719,14.899071,5.09
HR6017,6017,16.18391,-29.41622,5.09
HR8766,8766,23.043436,42.757795,5.09
HR9032,9032,23.868518,-82.018818,5.1
HR1381,1381,4.397729,9.460968,5.1
HR8277,8277,21.65924,2.243558,5.1
HR6794,6794,18.148018,20.045233,5.1
HR6460,6460,17.403636,-44.162576,5.1
HR5392,5392,14.403151,5.820131,5.1
HR8752,8752,23.001417,56.945374,5.1
HR5006,5006,13.281425,-31.506196,5.1
HR4532,4532,11.812524,-26.749777,5.1
HR6204,6204,16.777779,-67.109691,5.1
HR2064,2064,5.831539,-66.901187,5.1
HR1230,1230,4.167439,80.698681,5.1
HR8311,8311,21.750071,-9.082428,5.1
HR7319,7319,19.309026,1.085129,5.1
HR1015,1015,3.379234,20.742069,5.1
HR5966,5966,16.020644,17.818397,5.1
HR873,873,2.954801,31.934219,5.1
HR2790,2790,7.310607,-36.742735,5.11
HR7312,7312,19.152716,76.560502,5.11
HR7021,7021,18.729706,-38.323441,5.11
HR2511,2511,6.895068,68.888309,5.11
HR8621,8621,22.64386,56.795632,5.11
HR3928,3928,9.96141,41.055633,5.11
HR8656,8656,22.734856,41.819235,5.11
HR1673,1673,5.145472,-4.456207,5.11
HR5891,5891,15.924891,-68.603001,5.11
HR433,433,1.49337,-21.629339,5.11
HR5058,5058,13.435483,-39.755107,5.11
HR8383,8383,21.944207,63.625557,5.11
HR7943,7943,20.808084,-43.988544,5.11
HR8488,8488,22.274045,-41.627225,5.11
HR4338,4338,11.142778,-61.947175,5.11
HR6903,6903,18.40383,39.507239,5.11
HR7875,7875,20.667347,-60.548892,5.11
HR1214,1214,3.894151,-34.732297,5.11
HR2719,2719,7.179858,-48.932098,5.12
HR4794,4794,12.595987,-41.021945,5.12
HR1657,1657,5.112681,-4.655163,5.12
HR3817,3817,9.562374,-49.005072,5.12
HR6944,6944,18.523971,-18.402697,5.12
HR6970,6970,18.583998,-10.977206,5.12
HR558,558,1.906122,-42.49695,5.12
HR4851,4851,12.777433,16.577691,5.12
HR3002,3002,7.728307,-40.933746,5.12
